t_s,gap_mm,hall_mV,adc16
111.820,397,2193,28099
111.852,400,2194,28105
111.885,405,2192,28086
111.914,398,2191,28070
111.946,396,2191,28071
111.975,397,2191,28065
112.008,393,2191,28067
112.037,395,2190,28057
112.070,394,2190,28056
112.098,398,2190,28056
112.131,399,2190,28058
112.160,399,2190,28055
112.192,402,2190,28059
112.221,402,2190,28060
112.253,398,2190,28056
112.286,396,2189,28045
112.315,399,2188,28028
112.348,399,2184,27986
112.377,401,2180,27932
112.409,399,2177,27889
112.438,406,2175,27866
112.471,397,2175,27866
112.500,400,2175,27865
112.532,395,2175,27866
112.561,406,2175,27863
112.594,400,2175,27864
112.622,400,2175,27866
112.655,397,2173,27842
112.684,404,2169,27791
112.717,403,2166,27747
112.749,399,2165,27742
112.778,402,2165,27737
112.811,395,2164,27728
112.840,401,2164,27721
112.872,396,2164,27729
112.901,395,2165,27734
112.934,400,2163,27719
112.963,401,2163,27711
112.996,400,2161,27686
113.024,396,2160,27674
113.057,400,2160,27673
113.086,405,2160,27678
113.118,395,2160,27675
113.150,396,2159,27665
113.179,408,2160,27669
113.212,404,2160,27669
113.241,388,2159,27664
113.273,405,2159,27659
113.302,386,2155,27610
113.335,399,2149,27537
113.364,406,2150,27544
113.397,403,2151,27559
113.426,398,2151,27555
113.459,399,2150,27548
113.487,402,2153,27579
113.520,396,2157,27631
113.548,397,2159,27663
113.581,401,2159,27666
113.613,387,2160,27673
113.642,397,2160,27673
113.674,400,2160,27673
113.704,406,2160,27673
113.736,396,2160,27675
113.765,400,2160,27674
113.797,394,2160,27670
113.826,400,2160,27673
113.859,396,2160,27673
113.888,402,2159,27668
113.920,404,2160,27672
113.949,406,2159,27658
113.982,397,2159,27664
114.014,397,2159,27666
114.045,400,2160,27673
114.076,402,2159,27668
114.105,399,2159,27664
114.138,401,2160,27671
114.167,401,2160,27673
114.199,403,2159,27664
114.228,398,2158,27644
114.260,403,2159,27663
114.290,399,2158,27648
114.322,396,2157,27640
114.351,394,2155,27611
114.384,393,2150,27546
114.416,399,2146,27501
114.445,396,2144,27473
114.477,404,2144,27470
114.507,397,2143,27457
114.539,395,2143,27460
114.568,402,2142,27448
114.601,399,2145,27478
114.630,393,2145,27480
114.662,399,2144,27474
114.691,397,2146,27491
114.724,399,2146,27498
114.752,396,2146,27498
114.785,398,2146,27493
114.814,400,2146,27492
114.847,394,2145,27479
114.879,402,2147,27507
114.908,396,2147,27507
114.940,397,2147,27506
114.969,398,2146,27494
115.001,400,2147,27507
115.030,399,2140,27413
115.063,391,2135,27358
115.092,399,2135,27356
115.125,395,2138,27391
115.154,397,2140,27419
115.186,401,2144,27465
115.215,402,2144,27467
115.247,397,2145,27487
115.280,396,2146,27495
115.309,398,2146,27496
115.342,391,2149,27539
115.370,402,2149,27534
115.403,401,2146,27494
115.432,402,2147,27502
115.465,396,2143,27455
115.493,396,2134,27344
115.526,399,2126,27238
115.555,397,2135,27358
115.588,406,2139,27408
115.617,395,2137,27384
115.649,396,2139,27403
115.678,404,2139,27410
115.711,392,2140,27418
115.743,403,2141,27428
115.772,400,2141,27436
115.805,402,2141,27431
115.834,403,2141,27434
115.866,396,2145,27480
115.895,401,2145,27486
115.928,404,2144,27463
115.956,396,2143,27456
115.989,399,2147,27512
116.017,399,2147,27514
116.050,401,2149,27535
116.079,400,2151,27554
116.112,409,2150,27543
116.144,399,2148,27520
116.173,391,2147,27510
116.206,396,2145,27477
116.235,406,2142,27441
116.267,402,2141,27425
116.296,398,2141,27426
116.329,405,2145,27477
116.358,399,2146,27493
116.391,403,2149,27539
116.419,397,2150,27543
116.452,398,2150,27546
116.481,392,2148,27522
116.513,402,2140,27420
116.542,401,2140,27418
116.575,400,2140,27414
116.607,400,2140,27414
116.637,398,2140,27414
116.669,402,2140,27415
116.698,403,2140,27414
116.730,394,2135,27360
116.760,403,2135,27352
116.793,399,2134,27348
116.821,396,2135,27354
116.854,396,2135,27349
116.882,403,2133,27323
116.915,397,2126,27238
116.944,397,2129,27275
116.976,393,2134,27341
117.009,404,2127,27250
117.038,404,2125,27221
117.070,402,2125,27227
117.099,394,2130,27292
117.132,405,2134,27345
117.161,403,2135,27358
117.193,391,2138,27394
117.222,398,2137,27378
117.255,389,2136,27364
117.283,398,2135,27352
117.316,406,2136,27365
117.345,391,2138,27392
117.378,405,2140,27415
117.406,395,2140,27418
117.439,399,2140,27416
117.471,395,2140,27417
117.500,400,2140,27417
117.533,397,2140,27418
117.562,394,2140,27414
117.595,401,2140,27415
117.624,399,2140,27418
117.657,397,2140,27420
117.685,399,2140,27417
117.718,399,2140,27421
117.747,405,2140,27420
117.779,398,2141,27427
117.808,407,2145,27486
117.841,403,2148,27523
117.873,399,2150,27548
117.902,399,2154,27597
117.935,390,2160,27669
117.963,400,2161,27684
117.996,405,2165,27739
118.025,405,2166,27749
118.057,399,2166,27752
118.086,405,2166,27745
118.119,391,2165,27744
118.148,402,2165,27740
118.180,398,2166,27748
118.209,408,2170,27803
118.242,398,2175,27865
118.274,391,2182,27954
118.303,399,2190,28054
118.336,407,2196,28135
118.364,406,2198,28164
118.397,408,2198,28162
118.426,400,2198,28163
118.458,390,2199,28171
118.487,397,2199,28177
118.520,396,2200,28185
118.549,402,2200,28191
118.582,398,2204,28245
118.610,394,2205,28256
118.643,391,2211,28326
118.672,400,2215,28385
118.704,401,2215,28385
118.737,396,2217,28411
118.766,400,2219,28427
118.798,404,2218,28423
118.827,398,2217,28408
118.860,397,2218,28413
118.889,403,2219,28427
118.921,398,2218,28416
118.950,391,2218,28422
118.983,399,2220,28445
119.012,396,2220,28446
119.044,400,2225,28513
119.073,400,2232,28597
119.106,395,2237,28664
119.138,404,2240,28695
119.167,398,2240,28699
119.200,394,2243,28739
119.229,400,2245,28765
119.261,402,2245,28768
119.290,386,2248,28804
119.323,393,2251,28836
119.352,399,2250,28828
119.384,393,2250,28829
119.413,399,2251,28835
119.446,404,2251,28838
119.474,391,2253,28865
119.507,395,2254,28885
119.540,407,2255,28890
119.569,396,2256,28907
119.601,402,2262,28987
119.630,405,2271,29090
119.663,391,2273,29126
119.692,397,2274,29141
119.724,393,2275,29144
119.753,389,2275,29147
119.786,399,2275,29146
119.814,406,2275,29152
119.847,398,2276,29162
119.876,385,2279,29203
119.909,399,2281,29224
119.937,394,2283,29249
119.970,402,2285,29272
120.003,400,2285,29271
120.031,395,2284,29267
120.064,392,2287,29302
120.093,398,2292,29369
120.126,395,2296,29414
120.154,397,2300,29462
120.187,393,2301,29476
120.216,392,2308,29567
120.249,394,2311,29605
120.277,391,2314,29646
120.310,396,2315,29656
120.339,395,2314,29654
120.371,393,2315,29660
120.404,396,2315,29659
120.433,397,2315,29666
120.465,390,2318,29703
120.494,396,2324,29776
120.527,389,2327,29818
120.556,397,2333,29890
120.588,393,2335,29911
120.617,392,2335,29913
120.650,399,2335,29923
120.678,398,2335,29922
120.711,400,2336,29934
120.740,403,2338,29949
120.773,394,2340,29976
120.805,393,2344,30035
120.834,401,2349,30098
120.867,394,2351,30121
120.896,394,2355,30171
120.929,393,2357,30200
120.958,397,2359,30224
120.990,389,2360,30235
121.019,396,2360,30237
121.052,396,2360,30235
121.080,394,2360,30240
121.113,401,2360,30242
121.142,400,2364,30291
121.175,399,2369,30354
121.203,395,2376,30436
121.236,395,2380,30491
121.268,391,2381,30508
121.298,388,2385,30560
121.330,384,2389,30610
121.359,396,2390,30626
121.391,388,2391,30639
121.420,394,2394,30670
121.453,399,2395,30685
121.482,388,2398,30722
121.515,384,2400,30746
121.543,390,2400,30751
121.576,393,2401,30759
121.605,397,2403,30788
121.638,387,2405,30813
121.669,395,2406,30824
121.699,392,2409,30864
121.731,393,2412,30900
121.760,388,2415,30936
121.793,388,2415,30936
121.822,384,2416,30950
121.854,394,2416,30958
121.883,383,2418,30985
121.916,389,2419,30995
121.945,386,2420,31011
121.978,387,2423,31047
122.007,389,2427,31097
122.039,393,2430,31131
122.068,389,2432,31158
122.101,389,2435,31192
122.133,391,2435,31197
122.162,391,2435,31199
122.194,381,2435,31201
122.223,387,2436,31208
122.256,391,2437,31220
122.285,392,2438,31238
122.317,386,2441,31271
122.346,389,2443,31306
122.379,384,2445,31328
122.407,381,2446,31335
122.441,382,2449,31380
122.469,383,2453,31433
122.502,383,2454,31440
122.534,391,2455,31460
122.563,393,2456,31461
122.595,384,2457,31477
122.624,380,2458,31493
122.657,386,2459,31502
122.686,377,2459,31503
122.718,386,2460,31515
122.747,386,2460,31516
122.780,382,2460,31516
122.808,390,2460,31519
122.841,390,2460,31519
122.870,381,2460,31521
122.903,377,2460,31524
122.935,387,2461,31531
122.964,391,2462,31549
122.997,384,2464,31574
123.026,382,2466,31598
123.059,377,2468,31625
123.087,378,2469,31635
123.120,387,2470,31641
123.149,379,2470,31647
123.182,386,2470,31650
123.210,386,2470,31650
123.243,380,2470,31648
123.272,381,2471,31661
123.304,387,2471,31665
123.333,383,2472,31676
123.366,383,2474,31696
123.398,387,2474,31699
123.427,382,2475,31710
123.460,379,2475,31716
123.489,382,2475,31712
123.521,382,2477,31730
123.550,383,2476,31729
123.583,383,2477,31735
123.612,380,2477,31742
123.644,376,2478,31747
123.674,383,2479,31757
123.706,381,2479,31765
123.735,380,2479,31767
123.767,384,2480,31768
123.799,380,2480,31775
123.828,381,2480,31770
123.861,377,2480,31774
123.890,376,2480,31781
123.923,388,2481,31785
123.952,372,2481,31785
123.984,379,2481,31787
124.014,382,2481,31789
124.046,377,2481,31786
124.075,379,2481,31787
124.107,372,2481,31791
124.136,382,2482,31803
124.169,376,2483,31809
124.197,379,2483,31815
124.230,383,2484,31823
124.262,372,2484,31828
124.292,371,2485,31833
124.324,375,2485,31837
124.353,376,2485,31836
124.385,379,2484,31832
124.414,370,2485,31836
124.447,373,2485,31837
124.476,380,2485,31840
124.509,370,2485,31841
124.538,383,2485,31842
124.571,380,2485,31843
124.599,373,2486,31847
124.632,370,2486,31853
124.664,375,2486,31856
124.694,371,2487,31861
124.725,377,2487,31865
124.754,377,2488,31874
124.787,374,2488,31881
124.816,379,2490,31898
124.849,376,2491,31910
124.877,374,2491,31918
124.909,379,2492,31933
124.938,376,2493,31937
124.971,377,2494,31952
125.000,376,2494,31952
125.033,366,2494,31954
125.061,380,2494,31957
125.094,372,2494,31957
125.127,367,2495,31965
125.156,374,2495,31966
125.188,368,2495,31963
125.217,367,2495,31966
125.250,365,2495,31966
125.279,373,2495,31966
125.311,362,2494,31959
125.340,363,2495,31968
125.373,371,2495,31968
125.401,370,2495,31968
125.435,370,2495,31969
125.463,375,2495,31969
125.496,362,2495,31967
125.525,369,2495,31971
125.557,373,2495,31969
125.590,366,2495,31967
125.619,368,2495,31971
125.651,369,2495,31968
125.681,372,2495,31966
125.713,371,2495,31969
125.742,372,2495,31972
125.774,371,2496,31974
125.803,374,2495,31968
125.836,367,2495,31966
125.865,372,2495,31970
125.897,369,2496,31973
125.926,376,2495,31970
125.959,369,2495,31968
125.991,371,2495,31970
126.020,366,2495,31973
126.052,363,2495,31969
126.081,368,2495,31969
126.114,368,2495,31968
126.143,369,2495,31965
126.175,374,2495,31960
126.204,364,2495,31969
126.237,367,2495,31967
126.266,375,2495,31968
126.298,368,2495,31966
126.327,365,2495,31967
126.360,368,2495,31962
126.392,369,2495,31962
126.422,373,2495,31961
126.454,373,2494,31960
126.483,372,2495,31964
126.515,369,2494,31959
126.545,372,2494,31955
126.577,368,2494,31953
126.607,369,2493,31940
126.639,368,2493,31937
126.667,368,2492,31923
126.700,372,2490,31904
126.729,373,2489,31890
126.762,372,2488,31873
126.790,371,2487,31861
126.823,376,2486,31853
126.855,378,2485,31843
126.884,374,2485,31840
126.917,383,2485,31838
126.946,375,2485,31834
126.978,376,2484,31825
127.007,379,2483,31810
127.040,373,2481,31788
127.069,376,2480,31779
127.101,372,2480,31776
127.130,383,2480,31776
127.162,386,2480,31773
127.191,383,2480,31772
127.224,379,2479,31767
127.256,386,2479,31765
127.285,380,2479,31757
127.318,382,2477,31737
127.347,379,2476,31720
127.380,381,2475,31707
127.408,383,2474,31694
127.441,382,2473,31680
127.470,382,2471,31658
127.503,382,2470,31652
127.531,380,2470,31647
127.564,379,2469,31636
127.593,389,2466,31597
127.626,381,2463,31558
127.655,387,2460,31524
127.687,389,2460,31519
127.719,391,2460,31515
127.749,383,2459,31503
127.781,384,2457,31474
127.811,388,2455,31460
127.843,384,2455,31450
127.872,385,2453,31422
127.905,398,2448,31362
127.933,391,2444,31318
127.966,392,2444,31316
127.995,396,2443,31303
128.027,394,2441,31271
128.056,385,2438,31239
128.088,387,2436,31209
128.121,388,2435,31201
128.150,394,2435,31198
128.182,396,2435,31197
128.211,384,2433,31167
128.244,386,2429,31126
128.273,383,2425,31074
128.305,392,2420,31004
128.334,399,2415,30946
128.367,388,2415,30942
128.396,391,2414,30932
128.429,386,2411,30891
128.457,385,2407,30840
128.490,396,2405,30813
128.519,398,2402,30770
128.552,389,2400,30748
128.584,393,2397,30705
128.613,397,2390,30627
128.645,392,2386,30573
128.674,393,2381,30501
128.707,397,2380,30489
128.736,395,2377,30451
128.768,399,2374,30418
128.797,395,2368,30341
128.830,393,2365,30297
128.859,394,2360,30239
128.892,390,2359,30223
128.920,405,2352,30140
128.954,394,2349,30093
128.985,390,2341,29991
129.014,392,2336,29927
129.046,394,2333,29895
129.076,397,2325,29792
129.108,389,2320,29726
129.137,396,2315,29664
129.170,401,2313,29633
129.198,398,2307,29557
129.231,396,2300,29470
129.260,395,2295,29410
129.293,399,2286,29286
129.321,398,2279,29199
129.354,398,2275,29150
129.386,394,2275,29149
129.415,395,2275,29148
129.448,390,2275,29146
129.477,400,2275,29147
129.509,403,2274,29139
129.538,394,2274,29137
129.571,399,2271,29096
129.600,392,2267,29045
129.632,392,2259,28945
129.662,395,2255,28891
129.694,404,2248,28802
129.723,401,2245,28759
129.756,400,2241,28712
129.784,393,2240,28699
129.817,394,2239,28693
129.849,395,2236,28644
129.878,393,2230,28575
129.911,396,2226,28516
129.940,398,2221,28460
129.972,404,2220,28441
130.001,392,2220,28437
130.034,402,2219,28430
130.063,402,2219,28427
130.095,400,2217,28407
130.125,400,2213,28355
130.157,399,2210,28313
130.186,394,2207,28272
130.218,398,2206,28270
130.250,395,2208,28288
130.280,399,2208,28289
130.312,405,2207,28279
130.341,402,2206,28264
130.374,398,2203,28230
130.403,389,2200,28188
130.436,394,2197,28145
130.464,393,2191,28070
130.497,401,2189,28051
130.526,399,2186,28011
130.559,394,2182,27956
130.587,391,2180,27937
130.620,402,2180,27925
130.648,395,2176,27874
130.681,401,2175,27865
130.714,403,2169,27795
130.743,399,2165,27739
130.775,396,2160,27676
130.804,405,2160,27675
130.837,399,2160,27669
130.866,400,2159,27659
130.898,403,2159,27660
130.927,397,2160,27672
130.960,394,2160,27671
130.988,399,2160,27670
131.021,402,2159,27666
131.050,399,2159,27658
131.083,396,2157,27642
131.114,399,2157,27640
131.143,395,2158,27652
131.176,400,2159,27659
131.205,398,2160,27673
131.238,392,2160,27672
131.267,401,2150,27553
131.299,393,2141,27427
131.328,389,2140,27413
131.361,394,2135,27358
131.389,402,2135,27350
131.423,399,2135,27357
131.451,400,2135,27359
131.484,389,2136,27363
131.513,391,2137,27377
131.545,392,2136,27373
131.578,395,2136,27369
131.607,400,2137,27377
131.639,395,2137,27379
131.668,395,2140,27417
131.700,403,2151,27557
131.729,404,2160,27672
131.762,395,2160,27671
131.791,395,2160,27676
131.824,395,2160,27671
131.852,398,2157,27632
131.886,396,2150,27550
131.914,400,2139,27409
131.947,406,2125,27223
131.979,398,2115,27097
132.009,387,2114,27085
132.041,402,2115,27096
132.070,392,2115,27097
132.102,403,2115,27098
132.131,392,2115,27093
132.164,400,2114,27083
132.192,397,2113,27074
132.225,397,2109,27023
132.254,405,2104,26952
132.287,388,2115,27098
132.315,407,2120,27164
132.348,396,2121,27181
132.380,397,2136,27366
132.410,391,2138,27390
132.442,394,2139,27407
132.471,405,2139,27411
132.504,398,2140,27414
132.532,384,2140,27425
132.565,403,2140,27421
132.594,397,2123,27204
132.627,401,2116,27111
132.655,398,2115,27103
132.688,406,2136,27361
132.717,407,2136,27368
132.750,400,2132,27315
132.779,393,2134,27341
132.811,403,2128,27259
132.843,401,2123,27200
132.873,402,2122,27188
132.905,397,2128,27263
132.935,394,2127,27249
132.966,398,2126,27233
132.996,392,2130,27295
133.028,402,2133,27332
133.058,397,2134,27335
133.090,390,2133,27329
133.119,399,2135,27352
133.151,391,2137,27377
133.180,393,2138,27388
133.212,401,2138,27397
133.245,398,2139,27408
133.274,399,2138,27391
133.306,403,2137,27374
133.335,400,2136,27364
133.368,408,2135,27361
133.397,405,2135,27351
133.429,400,2130,27290
133.458,398,2115,27100
133.491,402,2096,26861
133.520,396,2095,26841
133.553,393,2095,26841
133.581,405,2095,26842
133.614,397,2095,26842
133.646,401,2095,26844
133.676,398,2095,26843
133.708,389,2095,26844
133.737,401,2095,26847
133.769,389,2095,26843
133.798,403,2096,26853
133.830,397,2096,26859
133.859,392,2096,26854
133.892,403,2097,26866
133.921,404,2102,26928
133.953,396,2102,26928
133.982,393,2100,26909
134.015,397,2100,26907
134.044,399,2100,26902
134.077,393,2099,26894
134.109,396,2096,26852
134.138,402,2094,26829
134.171,387,2093,26819
134.199,398,2095,26839
134.232,408,2092,26808
134.261,400,2094,26823
134.293,395,2095,26837
134.322,399,2095,26836
134.355,401,2094,26832
134.384,400,2095,26838
134.416,408,2100,26904
134.445,404,2100,26908
134.478,397,2102,26927
134.510,404,2106,26977
134.539,400,2107,26999
134.572,398,2109,27025
134.601,399,2111,27043
134.633,406,2111,27048
134.662,401,2114,27083
134.695,400,2115,27096
134.723,405,2115,27098
134.756,401,2115,27096
134.785,398,2115,27096
134.818,397,2115,27098
134.846,407,2120,27164
134.879,404,2131,27299
134.912,397,2129,27272
134.941,408,2127,27251
134.973,396,2136,27373
135.002,391,2140,27417
135.035,406,2140,27415
135.063,397,2138,27394
135.096,399,2137,27374
135.125,401,2136,27370
135.158,404,2133,27330
135.186,395,2126,27234
135.219,402,2124,27209
135.248,396,2115,27095
135.281,397,2110,27033
135.309,393,2111,27045
135.342,392,2110,27036
135.374,395,2097,26870
135.403,392,2092,26805
135.436,391,2093,26817
135.465,396,2094,26827
135.497,401,2093,26818
135.526,398,2091,26789
135.559,405,2090,26775
135.588,400,2090,26775
135.620,400,2090,26775
135.649,397,2091,26784
135.682,398,2094,26829
135.711,397,2095,26839
135.743,395,2096,26859
135.776,391,2099,26898
135.805,407,2091,26784
135.837,395,2076,26593
135.866,402,2073,26565
135.899,391,2074,26570
135.928,401,2071,26530
135.960,401,2061,26403
135.989,395,2060,26392
136.022,395,2060,26394
136.050,399,2061,26401
136.084,399,2060,26395
136.112,399,2060,26398
136.145,398,2060,26397
136.177,402,2060,26393
136.206,400,2061,26401
136.239,397,2062,26422
136.268,403,2066,26472
136.300,392,2071,26531
136.329,408,2071,26528
136.362,398,2070,26528
136.390,396,2071,26529
136.423,392,2062,26425
136.452,400,2051,26274
136.485,395,2048,26233
136.513,396,2047,26231
136.546,401,2047,26232
136.575,403,2045,26202
136.607,403,2041,26150
136.640,404,2040,26138
136.669,401,2040,26133
136.701,402,2040,26135
136.730,400,2034,26064
136.763,394,2032,26038
136.792,389,2034,26060
136.825,399,2034,26057
136.853,398,2033,26050
136.886,400,2035,26067
136.915,394,2037,26093
136.948,400,2036,26092
136.977,397,2040,26132
137.010,400,2042,26167
137.042,405,2049,26252
137.071,392,2060,26391
137.103,398,2090,26778
137.132,398,2115,27095
137.165,405,2124,27210
137.194,406,2125,27225
137.226,395,2127,27252
137.255,393,2140,27414
137.288,405,2138,27389
