t_s,gap_mm,hall_mV,adc16
42.398,62,2495,31963
42.427,65,2495,31964
42.459,69,2495,31966
42.488,69,2495,31966
42.521,69,2495,31965
42.550,69,2495,31964
42.582,68,2495,31964
42.611,64,2494,31952
42.640,61,2493,31941
42.673,57,2493,31938
42.702,58,2493,31947
42.735,57,2494,31948
42.763,57,2493,31945
42.796,56,2492,31930
42.825,56,2491,31919
42.857,57,2491,31919
42.887,55,2491,31918
42.919,58,2490,31904
42.947,55,2491,31910
42.980,49,2490,31905
43.009,47,2491,31910
43.041,45,2491,31917
43.071,48,2492,31922
43.103,51,2492,31922
43.131,50,2492,31930
43.164,53,2492,31925
43.193,50,2492,31928
43.226,49,2492,31930
43.255,47,2492,31925
43.287,48,2491,31917
43.316,44,2491,31921
43.349,41,2491,31912
43.377,41,2490,31898
43.410,42,2489,31889
43.439,49,2488,31873
43.471,50,2487,31865
43.500,54,2486,31854
43.533,49,2486,31852
43.561,52,2486,31846
43.594,52,2486,31849
43.623,50,2487,31861
43.656,50,2489,31886
43.684,51,2491,31910
43.717,58,2491,31911
43.746,63,2491,31914
43.779,58,2492,31930
43.808,57,2492,31927
43.840,52,2492,31930
43.869,52,2492,31924
43.902,52,2492,31922
43.930,58,2491,31918
43.962,63,2491,31918
43.991,71,2491,31918
44.024,72,2491,31911
44.053,73,2489,31890
44.085,73,2487,31866
44.114,71,2487,31861
44.147,74,2486,31847
44.176,72,2485,31841
44.209,70,2482,31804
44.237,73,2481,31793
44.270,71,2481,31785
44.299,68,2481,31782
44.331,70,2481,31782
44.360,67,2480,31780
44.393,68,2481,31785
44.422,70,2481,31788
44.454,68,2482,31796
44.483,69,2482,31803
44.515,67,2483,31813
44.545,71,2483,31814
44.577,70,2482,31804
44.606,74,2482,31804
44.638,73,2482,31798
44.667,67,2482,31804
44.696,71,2482,31801
44.729,71,2482,31795
44.757,70,2482,31794
44.790,68,2482,31805
44.819,69,2483,31810
44.852,72,2483,31807
44.881,72,2483,31807
44.914,67,2482,31802
44.942,71,2482,31801
44.975,66,2482,31804
45.003,69,2483,31810
45.036,65,2482,31804
45.065,71,2482,31802
45.097,72,2483,31812
45.126,72,2483,31815
45.159,71,2484,31823
45.188,70,2484,31821
45.221,69,2483,31807
45.249,71,2481,31790
45.282,70,2481,31784
45.310,69,2480,31776
45.343,72,2480,31771
45.372,67,2480,31775
45.405,72,2480,31773
45.434,69,2480,31769
45.466,72,2478,31754
45.495,71,2476,31729
45.527,68,2475,31712
45.556,65,2473,31686
45.589,66,2471,31663
45.618,63,2471,31655
45.650,66,2470,31641
45.679,59,2469,31636
45.712,62,2469,31639
45.741,64,2469,31636
45.773,63,2469,31636
45.802,65,2469,31638
45.835,64,2470,31641
45.864,59,2470,31642
45.896,64,2470,31644
45.925,63,2470,31649
45.954,63,2471,31656
45.986,66,2471,31663
46.015,65,2471,31659
46.048,64,2471,31657
46.076,64,2471,31656
46.109,63,2471,31653
46.138,64,2471,31657
46.171,62,2472,31672
46.199,63,2472,31678
46.232,63,2473,31686
46.260,68,2473,31680
46.293,61,2472,31667
46.322,60,2471,31655
46.354,61,2471,31658
46.383,66,2472,31670
46.416,62,2472,31677
46.445,62,2473,31679
46.477,67,2472,31670
46.506,63,2473,31682
46.539,63,2474,31697
46.568,60,2475,31713
46.600,64,2474,31703
46.629,64,2475,31714
46.662,68,2475,31712
46.691,66,2475,31706
46.723,58,2473,31681
46.753,67,2471,31661
46.781,61,2471,31655
46.814,62,2472,31672
46.842,66,2472,31677
46.876,64,2472,31673
46.904,57,2471,31656
46.936,59,2470,31645
46.965,60,2465,31577
46.998,59,2461,31535
47.027,55,2461,31528
47.059,57,2461,31529
47.088,53,2461,31529
47.121,54,2460,31522
47.149,55,2460,31520
47.182,58,2460,31523
47.211,59,2463,31556
47.244,54,2463,31551
47.272,58,2460,31523
47.305,55,2459,31509
47.334,60,2459,31504
47.367,56,2459,31511
47.395,54,2460,31517
47.428,56,2459,31504
47.457,56,2460,31512
47.489,57,2460,31520
47.518,47,2461,31526
47.551,50,2460,31525
47.580,53,2460,31522
47.612,51,2461,31527
47.641,57,2460,31525
47.674,50,2461,31526
47.702,54,2460,31512
47.735,49,2457,31476
47.764,59,2456,31468
47.796,52,2457,31482
47.825,56,2459,31507
47.857,53,2459,31508
47.886,52,2458,31488
47.919,47,2459,31506
47.948,51,2460,31524
47.981,47,2463,31559
48.010,50,2466,31596
48.042,52,2467,31604
48.071,48,2467,31603
48.103,42,2466,31601
48.132,41,2466,31590
48.165,45,2463,31559
48.194,39,2464,31565
48.227,46,2466,31595
48.255,46,2467,31605
48.288,49,2467,31608
48.317,45,2468,31623
48.349,48,2468,31625
48.379,49,2468,31624
48.411,50,2469,31634
48.440,52,2470,31647
48.472,52,2470,31647
48.501,50,2470,31646
48.529,46,2469,31639
48.562,47,2466,31591
48.591,54,2461,31536
48.624,49,2459,31502
48.652,55,2453,31435
48.685,52,2445,31328
48.714,58,2442,31283
48.747,56,2441,31278
48.776,55,2441,31269
48.809,49,2438,31237
48.837,46,2437,31225
48.870,50,2436,31205
48.899,51,2435,31197
48.931,48,2430,31139
48.960,56,2429,31115
48.993,54,2431,31149
49.021,50,2434,31179
49.054,49,2432,31159
49.084,52,2430,31134
49.116,53,2429,31120
49.144,49,2422,31030
49.177,53,2419,30992
49.206,55,2418,30978
49.238,53,2421,31014
49.268,54,2425,31070
49.300,52,2425,31076
49.329,56,2426,31082
49.361,57,2429,31127
49.390,54,2433,31169
49.423,57,2432,31155
49.451,51,2430,31128
49.484,56,2429,31122
49.513,56,2430,31129
49.545,56,2426,31081
49.575,55,2418,30983
49.607,62,2414,30932
49.636,62,2406,30825
49.669,63,2404,30806
49.698,64,2405,30812
49.730,63,2405,30820
49.759,62,2407,30837
49.791,62,2412,30903
49.821,65,2412,30904
49.853,63,2410,30880
49.881,62,2408,30847
49.914,63,2406,30820
49.943,61,2405,30810
49.976,64,2404,30806
50.004,64,2405,30815
50.037,65,2410,30878
50.066,69,2415,30940
50.099,66,2416,30950
50.127,64,2418,30977
50.160,62,2422,31026
50.189,59,2427,31097
50.221,60,2429,31127
50.250,58,2426,31088
50.283,59,2418,30980
50.311,59,2415,30936
50.344,56,2410,30882
50.373,59,2408,30853
50.405,52,2408,30846
50.434,46,2404,30799
50.467,49,2394,30675
50.496,55,2380,30496
50.528,58,2376,30436
50.557,58,2374,30412
50.590,59,2374,30421
50.620,61,2375,30432
50.651,58,2376,30447
50.680,56,2378,30473
50.712,64,2380,30488
50.741,62,2378,30463
50.774,61,2377,30461
50.803,60,2380,30494
50.835,60,2383,30534
50.864,61,2391,30630
50.893,61,2391,30631
50.926,62,2386,30571
50.955,63,2385,30558
50.987,60,2389,30603
51.016,60,2391,30630
51.048,61,2390,30623
51.077,63,2387,30586
51.110,60,2384,30542
51.138,63,2381,30509
51.171,62,2378,30468
51.200,61,2373,30403
51.233,62,2367,30323
51.261,64,2366,30317
51.294,62,2375,30431
51.323,63,2380,30500
51.356,64,2382,30520
51.384,63,2381,30503
51.417,64,2382,30514
51.446,61,2390,30622
51.478,61,2392,30651
51.507,56,2390,30617
51.540,56,2381,30511
51.569,57,2377,30459
51.601,57,2366,30317
51.630,58,2360,30232
51.663,60,2351,30123
51.691,61,2360,30234
51.724,61,2381,30509
51.753,56,2400,30751
51.785,54,2404,30796
51.814,53,2403,30788
51.847,53,2405,30817
51.876,50,2406,30824
51.909,49,2401,30759
51.937,52,2389,30613
51.970,57,2370,30364
51.999,58,2356,30186
52.032,57,2331,29870
52.060,56,2300,29470
52.093,53,2265,29015
52.122,54,2222,28472
52.154,54,2178,27906
52.183,54,2150,27548
52.215,52,2147,27509
52.244,52,2163,27719
52.277,51,2192,28081
52.306,55,2210,28317
52.338,52,2232,28596
52.367,54,2255,28898
52.400,54,2271,29092
52.429,55,2276,29156
52.461,54,2287,29297
52.490,59,2291,29347
52.523,55,2287,29296
52.552,56,2277,29173
52.584,53,2275,29153
52.613,56,2277,29171
52.646,56,2293,29379
52.674,54,2301,29480
52.707,59,2302,29493
52.736,58,2306,29545
52.765,57,2314,29644
52.797,60,2318,29697
52.826,56,2330,29852
52.859,55,2343,30022
52.887,54,2353,30144
52.920,53,2351,30118
52.949,57,2336,29930
52.982,57,2320,29720
53.010,59,2313,29630
53.043,54,2311,29609
53.072,58,2310,29590
53.105,55,2312,29625
53.133,55,2316,29676
53.166,59,2332,29878
53.195,56,2348,30085
53.228,59,2355,30169
53.256,56,2360,30232
53.289,57,2362,30260
53.318,59,2369,30354
53.350,56,2368,30337
53.379,56,2356,30190
53.412,56,2335,29916
53.440,57,2317,29688
53.473,58,2310,29592
53.502,56,2307,29559
53.534,56,2302,29496
53.563,52,2298,29437
53.596,53,2286,29294
53.625,53,2295,29402
53.658,52,2315,29660
53.686,47,2330,29848
53.719,47,2355,30177
53.748,44,2366,30308
53.780,48,2285,29272
53.809,52,2246,28772
53.842,52,2253,28862
53.871,49,2254,28883
53.904,50,2254,28882
53.932,51,2243,28737
53.965,49,2229,28559
53.994,48,2219,28437
54.026,50,2221,28460
54.055,47,2233,28604
54.088,46,2231,28578
54.117,49,2198,28160
54.149,50,2175,27867
54.178,48,2164,27720
54.207,49,2151,27557
54.240,49,2118,27137
54.269,51,2109,27016
54.301,49,2112,27056
54.330,49,2095,26842
54.363,48,2072,26543
54.391,47,2070,26522
54.424,48,2083,26684
54.452,49,2087,26744
54.485,46,2072,26545
54.514,50,2040,26141
54.547,49,2025,25944
54.575,50,2006,25700
54.608,48,1983,25405
54.637,50,1964,25166
54.670,49,1957,25070
54.698,51,1971,25256
54.731,48,1984,25423
54.760,49,1995,25567
54.792,48,2032,26029
54.822,49,2069,26507
54.854,49,2082,26681
54.883,50,2082,26671
54.915,49,2072,26542
54.944,47,2069,26513
54.977,49,2079,26641
55.006,46,2119,27154
55.038,47,2153,27585
55.067,45,2126,27233
55.099,49,2093,26814
55.128,51,2050,26261
55.160,51,2109,27017
55.189,50,2184,27980
55.218,50,2218,28412
55.251,48,2222,28466
55.280,50,2221,28454
55.312,49,2183,27972
55.341,51,2113,27069
55.374,50,2041,26151
55.403,50,1995,25560
55.435,48,1978,25344
55.464,50,1964,25164
55.497,49,1935,24793
55.526,50,1905,24408
55.559,48,1896,24290
55.587,50,1920,24600
55.620,52,1969,25224
55.648,51,1993,25536
55.681,49,2015,25812
55.710,51,2026,25960
55.743,49,2043,26170
55.772,49,2063,26437
55.804,47,2098,26874
55.833,49,2154,27599
55.866,51,2175,27863
55.894,48,2147,27514
55.927,50,1980,25372
55.956,48,1768,22656
55.988,50,1677,21492
56.017,49,1678,21495
56.050,50,1689,21634
56.079,50,1728,22134
56.111,50,1857,23797
56.140,49,1990,25499
56.173,50,2077,26605
56.201,50,2153,27585
56.234,52,2175,27869
56.263,49,2177,27890
56.295,50,2188,28035
56.324,49,2192,28079
56.357,49,2193,28093
56.386,52,2194,28112
56.415,52,2192,28088
56.447,52,2190,28060
56.476,50,2182,27951
56.509,50,2171,27816
56.537,49,2082,26670
56.570,50,1994,25552
56.599,48,1960,25116
56.632,51,1954,25031
56.660,50,1945,24917
56.693,50,1954,25033
56.722,50,1975,25303
56.755,51,1991,25508
56.784,50,2015,25815
56.816,50,2060,26396
56.845,48,2107,26996
56.877,49,2141,27428
56.906,51,2185,27997
56.939,49,2222,28466
56.968,51,2221,28456
57.000,51,2214,28368
57.029,50,2217,28408
57.061,49,2221,28458
57.090,49,2219,28430
57.123,50,2187,28025
57.152,49,2141,27429
57.184,48,2077,26616
57.213,47,2051,26283
57.245,51,2036,26089
57.274,48,1997,25589
57.307,47,1989,25479
57.336,48,1987,25459
57.368,48,1989,25489
57.397,48,1989,25484
57.426,48,1988,25468
57.459,46,1990,25501
57.487,48,2015,25815
57.520,48,2083,26688
57.549,49,2158,27654
57.581,49,2186,28001
57.610,47,2187,28027
57.643,48,2190,28060
57.672,50,2221,28462
57.705,49,2255,28888
57.733,51,2299,29454
57.766,49,2328,29821
57.794,49,2337,29939
57.827,48,2350,30105
57.856,48,2360,30232
57.888,50,2361,30244
57.918,47,2360,30240
57.950,48,2356,30191
57.979,48,2335,29921
58.012,48,2325,29793
58.041,49,2325,29791
58.073,48,2328,29823
58.102,46,2331,29866
58.134,50,2330,29847
58.164,48,2326,29802
58.196,50,2315,29658
58.225,49,2301,29476
58.257,49,2300,29472
58.286,51,2305,29527
58.319,49,2296,29421
58.348,49,2276,29155
58.380,49,2273,29121
58.409,48,2270,29081
58.438,49,2275,29146
58.470,50,2275,29153
58.499,49,2280,29217
58.532,50,2281,29229
58.561,47,2266,29030
58.594,48,2222,28468
58.622,50,2176,27881
58.655,51,2169,27788
58.684,50,2165,27734
58.716,50,2199,28181
58.745,50,2289,29322
58.778,48,2323,29758
58.807,50,2335,29915
58.839,49,2336,29932
58.868,50,2340,29983
58.900,47,2350,30107
58.929,48,2354,30159
58.962,50,2357,30200
58.991,48,2360,30231
59.023,51,2360,30235
59.052,47,2360,30236
59.085,52,2356,30191
59.114,51,2349,30094
59.146,50,2348,30086
59.175,49,2343,30022
59.208,48,2341,29995
59.237,50,2338,29959
59.269,48,2342,30004
59.298,48,2350,30110
59.330,49,2357,30202
59.359,50,2360,30231
59.392,48,2353,30145
59.421,51,2344,30031
59.449,48,2334,29904
59.482,48,2327,29816
59.511,47,2332,29879
59.544,50,2335,29919
59.572,47,2338,29953
59.605,48,2347,30072
59.634,50,2357,30201
59.666,51,2361,30245
59.695,49,2363,30269
59.728,49,2361,30244
59.756,47,2360,30240
59.789,47,2361,30244
59.818,47,2360,30242
59.851,48,2360,30243
59.879,52,2361,30252
59.912,49,2362,30256
59.941,48,2361,30252
59.974,50,2360,30242
60.002,47,2360,30236
60.035,50,2359,30230
60.064,49,2359,30223
60.096,50,2360,30235
60.125,47,2357,30194
60.158,47,2355,30168
60.187,51,2350,30103
60.219,50,2342,30012
60.248,50,2342,30002
60.281,53,2340,29982
60.310,50,2336,29926
60.342,48,2336,29931
60.371,47,2339,29965
60.403,47,2346,30061
60.432,49,2350,30111
60.461,51,2352,30140
60.494,46,2352,30140
60.523,50,2351,30120
60.555,51,2348,30085
60.584,51,2341,29989
60.617,50,2337,29937
60.645,53,2340,29980
60.678,49,2335,29922
60.707,48,2336,29924
60.740,48,2342,30011
60.768,51,2347,30076
60.801,50,2352,30141
60.830,49,2350,30104
60.862,48,2339,29963
60.891,51,2342,30003
60.924,50,2357,30197
60.953,49,2361,30244
60.985,50,2360,30235
61.014,50,2355,30175
61.046,52,2355,30178
61.076,51,2356,30183
61.108,51,2355,30169
61.137,52,2358,30210
61.169,50,2360,30231
61.198,50,2360,30237
61.231,49,2361,30253
61.260,49,2364,30286
61.292,51,2361,30247
61.321,50,2361,30244
61.350,51,2361,30252
61.383,49,2361,30256
61.411,50,2360,30237
61.444,51,2349,30097
61.473,50,2338,29961
61.506,49,2335,29921
61.534,52,2330,29848
61.567,49,2315,29663
61.596,50,2296,29423
61.629,51,2264,29009
61.657,49,2240,28702
61.690,54,2240,28702
61.719,51,2240,28699
61.751,52,2233,28607
61.780,53,2232,28592
61.813,52,2230,28576
61.842,51,2226,28519
61.874,50,2222,28470
61.903,51,2221,28453
61.935,49,2221,28450
61.964,48,2223,28483
61.997,50,2221,28451
62.025,50,2217,28402
62.058,50,2215,28380
62.087,50,2215,28383
62.120,52,2225,28513
62.149,50,2270,29090
62.181,48,2288,29308
62.210,51,2289,29329
62.243,50,2292,29360
62.272,50,2285,29277
62.304,50,2283,29247
62.333,50,2283,29251
62.366,50,2284,29262
62.395,48,2263,28998
62.427,49,2234,28620
62.456,52,2200,28184
62.488,49,2158,27650
62.517,50,2107,26989
62.550,50,2060,26397
62.579,49,2040,26135
62.611,49,2042,26162
62.640,50,2140,27421
62.672,50,2220,28443
62.702,49,2242,28723
62.730,51,2240,28704
62.763,48,2224,28500
62.792,51,2200,28186
62.825,51,2160,27672
62.854,50,2141,27425
62.886,51,2124,27210
62.915,52,2113,27068
62.948,50,2086,26721
62.976,52,2075,26588
63.009,53,2089,26769
63.037,50,2115,27098
63.070,51,2138,27397
63.099,51,2141,27428
63.132,50,2143,27451
63.160,50,2140,27418
63.193,50,2136,27367
63.222,49,2134,27338
63.255,50,2140,27415
63.284,50,2176,27876
63.316,49,2200,28184
63.345,49,2193,28092
63.378,51,2167,27761
63.406,51,2124,27208
63.439,49,2100,26903
63.468,51,2101,26916
63.500,50,2108,27008
63.529,51,2096,26854
63.562,51,2091,26784
63.591,50,2094,26834
63.623,51,2095,26845
63.652,50,2094,26828
63.685,50,2095,26841
63.713,48,2116,27106
63.746,49,2137,27382
63.775,48,2140,27418
63.807,50,2140,27416
63.837,52,2139,27406
63.868,52,2125,27230
63.897,49,2114,27083
63.930,51,2081,26665
63.959,49,2020,25876
63.992,50,1961,25131
64.020,50,1915,24530
64.053,48,1855,23769
64.082,49,1840,23578
64.114,47,1856,23779
64.143,49,1885,24146
64.175,51,1952,25009
64.204,51,2051,26276
64.237,49,2139,27409
64.266,49,2156,27617
64.294,49,2144,27464
64.327,48,2122,27183
64.356,49,2114,27087
64.389,49,2096,26849
64.418,51,2096,26850
64.451,50,2147,27503
64.479,51,2176,27881
64.512,52,2183,27964
64.541,51,2185,27989
64.573,51,2192,28085
64.602,50,2200,28192
64.635,53,2209,28304
64.664,51,2218,28420
64.696,50,2227,28527
64.726,48,2246,28777
64.758,49,2253,28872
64.787,48,2247,28783
64.820,48,2241,28708
64.848,49,2240,28697
64.881,49,2240,28699
64.909,49,2251,28837
64.942,49,2270,29078
64.971,49,2277,29170
65.004,50,2279,29199
65.032,48,2305,29532
65.065,48,2276,29162
65.095,49,2256,28907
65.126,47,2242,28729
65.155,50,2244,28756
65.188,47,2242,28720
65.217,47,2231,28590
65.249,48,2233,28611
65.278,49,2245,28769
65.310,52,2255,28888
65.339,51,2255,28896
65.372,52,2253,28871
65.401,52,2250,28827
65.433,50,2251,28846
65.462,49,2255,28888
65.494,48,2250,28826
65.524,51,2223,28477
65.553,50,2203,28223
65.586,50,2177,27890
65.614,49,2160,27680
65.646,50,2135,27356
65.675,48,2129,27280
65.708,52,2122,27191
65.738,50,2104,26956
65.770,49,2093,26820
65.798,51,2095,26840
65.831,48,2111,27052
65.860,47,2115,27098
65.892,50,2081,26668
65.921,50,2075,26581
65.954,50,2077,26614
65.983,52,2074,26567
66.016,51,2051,26283
66.044,52,2038,26105
66.077,50,2007,25712
66.106,49,1978,25345
66.138,48,1959,25098
66.167,46,2011,25762
66.199,45,2112,27059
66.228,50,2207,28274
66.261,51,2282,29234
66.290,56,2341,29992
66.323,60,2387,30588
66.351,60,2419,30995
66.383,62,2445,31322
66.412,63,2462,31538
66.445,62,2476,31726
66.474,60,2484,31830
66.506,51,2494,31948
66.535,59,2496,31984
66.568,73,2501,32048
66.597,85,2506,32106
66.629,92,2509,32147
66.658,97,2510,32153
66.691,108,2510,32165
66.720,120,2511,32172
66.752,130,2511,32176
66.781,132,2512,32179
66.814,142,2512,32183
66.842,149,2512,32179
66.875,158,2512,32188
66.904,161,2512,32189
66.936,168,2512,32191
66.965,174,2513,32194
66.998,177,2512,32187
67.027,183,2513,32199
67.059,183,2513,32195
67.088,189,2513,32202
67.121,188,2513,32191
67.149,188,2512,32189
67.182,185,2513,32195
67.211,187,2513,32196
67.244,183,2514,32204
67.272,182,2513,32195
67.305,182,2513,32200
67.334,179,2513,32200
67.367,182,2513,32195
67.399,180,2513,32199
67.428,175,2513,32192
67.460,173,2513,32191
67.489,172,2513,32192
67.522,170,2512,32189
67.551,164,2512,32189
67.583,158,2512,32188
67.612,153,2511,32177
67.645,148,2512,32183
67.674,142,2511,32174
67.706,139,2511,32175
67.735,133,2511,32175
67.768,132,2511,32171
67.797,129,2510,32163
67.829,127,2510,32163
67.858,126,2510,32165
67.891,123,2511,32166
67.920,121,2510,32165
67.952,122,2510,32162
67.981,118,2510,32160
68.014,120,2510,32156
68.042,117,2510,32160
68.075,117,2510,32155
68.104,116,2509,32151
68.137,117,2510,32154
68.165,115,2509,32150
68.198,115,2510,32156
68.227,114,2510,32153
68.259,114,2510,32153
68.288,114,2509,32147
68.321,116,2509,32142
68.349,110,2509,32149
68.382,114,2509,32141
68.411,115,2509,32148
68.444,113,2508,32132
68.472,113,2508,32133
68.505,111,2508,32136
68.534,111,2508,32134
68.567,110,2509,32143
68.595,110,2508,32139
68.628,109,2509,32143
68.657,106,2509,32142
68.689,110,2509,32140
68.718,111,2509,32145
68.751,109,2509,32146
68.780,111,2509,32150
68.812,109,2509,32145
68.841,114,2509,32152
68.874,112,2509,32147
68.903,109,2509,32140
68.935,110,2508,32134
68.964,107,2508,32138
68.997,105,2507,32125
69.025,105,2507,32114
69.058,101,2506,32112
69.087,101,2505,32101
69.120,97,2504,32088
69.148,100,2503,32072
69.181,98,2503,32074
69.210,97,2502,32059
69.242,95,2502,32051
69.271,93,2501,32046
69.304,92,2501,32048
69.332,94,2501,32043
69.365,94,2501,32049
69.394,93,2501,32041
69.427,93,2501,32043
69.455,92,2501,32038
69.488,93,2501,32044
69.517,94,2501,32040
69.549,97,2501,32045
69.578,96,2502,32059
69.611,97,2502,32056
69.640,97,2504,32077
69.673,99,2503,32068
69.701,101,2504,32085
69.734,102,2504,32088
69.763,104,2506,32107
69.795,105,2506,32111
69.824,104,2506,32113
69.857,106,2507,32126
69.886,105,2508,32137
69.918,108,2508,32140
69.948,109,2509,32148
69.980,110,2509,32149
70.009,113,2509,32151
70.041,111,2509,32149
70.070,113,2510,32161
70.103,116,2510,32156
70.131,117,2510,32163
70.164,121,2510,32156
70.193,119,2510,32163
70.226,123,2510,32161
70.255,122,2510,32163
70.288,124,2511,32172
70.317,126,2510,32163
70.348,127,2511,32171
70.378,130,2511,32172
70.410,130,2511,32172
70.439,130,2511,32170
70.471,132,2511,32173
70.500,133,2510,32165
70.533,133,2511,32173
70.562,130,2510,32164
70.595,131,2511,32169
70.623,131,2511,32172
70.656,128,2511,32172
70.686,128,2511,32169
70.717,129,2510,32163
70.747,126,2511,32170
70.779,128,2510,32160
70.807,126,2511,32170
70.840,125,2511,32169
70.868,127,2511,32171
70.901,125,2511,32171
70.930,129,2511,32170
70.963,131,2511,32173
70.991,129,2511,32167
71.024,130,2511,32168
71.053,133,2511,32177
71.086,133,2511,32175
71.115,136,2511,32177
71.148,136,2511,32174
71.179,138,2512,32179
71.209,140,2511,32176
71.241,142,2512,32184
71.271,143,2511,32168
71.303,146,2512,32188
71.332,148,2512,32188
71.364,153,2512,32190
71.393,155,2512,32185
71.426,160,2513,32191
71.454,166,2512,32190
71.487,173,2512,32189
71.516,178,2513,32197
71.549,182,2513,32195
71.578,188,2513,32199
71.610,192,2513,32201
71.639,199,2514,32206
72.134,198,2513,32202
72.163,195,2513,32193
72.196,185,2513,32198
72.224,174,2513,32193
72.257,167,2512,32186
72.286,154,2512,32186
72.319,146,2512,32184
72.351,138,2511,32173
72.380,130,2510,32162
72.413,126,2511,32166
72.442,120,2510,32159
72.474,120,2509,32151
72.504,110,2509,32142
72.536,106,2507,32121
72.565,104,2505,32092
72.597,101,2504,32079
72.627,100,2502,32061
72.658,98,2501,32048
72.688,99,2501,32044
